dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
26/01/2020,26,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
25/01/2020,25,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
24/01/2020,24,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
23/01/2020,23,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
22/01/2020,22,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
21/01/2020,21,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
20/01/2020,20,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
19/01/2020,19,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
18/01/2020,18,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
17/01/2020,17,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
16/01/2020,16,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
15/01/2020,15,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
14/01/2020,14,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
13/01/2020,13,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
12/01/2020,12,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,
11/01/2020,11,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,
10/01/2020,10,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,
09/01/2020,9,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,
08/01/2020,8,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,
07/01/2020,7,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,
06/01/2020,6,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,
05/01/2020,5,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,
04/01/2020,4,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,
03/01/2020,3,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,
02/01/2020,2,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,
01/01/2020,1,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,
31/12/2019,31,12,2019,0,0,Algeria,DZ,DZA,43053054,Africa,
14/12/2020,14,12,2020,357,17,Armenia,AM,ARM,2957728,Europe,458.39238767
13/12/2020,13,12,2020,1013,24,Armenia,AM,ARM,2957728,Europe,458.35857794
12/12/2020,12,12,2020,995,17,Armenia,AM,ARM,2957728,Europe,463.80194528
11/12/2020,11,12,2020,1077,29,Armenia,AM,ARM,2957728,Europe,472.35580824
10/12/2020,10,12,2020,1174,23,Armenia,AM,ARM,2957728,Europe,485.84589252
09/12/2020,9,12,2020,1138,21,Armenia,AM,ARM,2957728,Europe,506.50364063
08/12/2020,8,12,2020,584,28,Armenia,AM,ARM,2957728,Europe,520.87277802
07/12/2020,7,12,2020,407,18,Armenia,AM,ARM,2957728,Europe,528.61520735
06/12/2020,6,12,2020,978,17,Armenia,AM,ARM,2957728,Europe,531.25236668
05/12/2020,5,12,2020,1267,32,Armenia,AM,ARM,2957728,Europe,545.01292884
04/12/2020,4,12,2020,1184,23,Armenia,AM,ARM,2957728,Europe,542.51100845
03/12/2020,3,12,2020,1277,26,Armenia,AM,ARM,2957728,Europe,558.84111047
02/12/2020,2,12,2020,1264,35,Armenia,AM,ARM,2957728,Europe,567.05687609
01/12/2020,1,12,2020,843,29,Armenia,AM,ARM,2957728,Europe,578.04503998
30/11/2020,30,11,2020,356,22,Armenia,AM,ARM,2957728,Europe,582.81221262
29/11/2020,29,11,2020,1174,21,Armenia,AM,ARM,2957728,Europe,589.33749148
28/11/2020,28,11,2020,1248,31,Armenia,AM,ARM,2957728,Europe,599.75088987
27/11/2020,27,11,2020,1476,22,Armenia,AM,ARM,2957728,Europe,607.32427052
26/11/2020,26,11,2020,1785,28,Armenia,AM,ARM,2957728,Europe,614.99908038
25/11/2020,25,11,2020,1563,38,Armenia,AM,ARM,2957728,Europe,622.03150526
24/11/2020,24,11,2020,813,26,Armenia,AM,ARM,2957728,Europe,636.80635948
23/11/2020,23,11,2020,485,24,Armenia,AM,ARM,2957728,Europe,650.60073137
22/11/2020,22,11,2020,1385,21,Armenia,AM,ARM,2957728,Europe,669.43275379
21/11/2020,21,11,2020,1193,31,Armenia,AM,ARM,2957728,Europe,696.14244447
20/11/2020,20,11,2020,1667,30,Armenia,AM,ARM,2957728,Europe,739.52033453
19/11/2020,19,11,2020,1520,31,Armenia,AM,ARM,2957728,Europe,757.87902065
18/11/2020,18,11,2020,1589,28,Armenia,AM,ARM,2957728,Europe,788.07111404
17/11/2020,17,11,2020,984,23,Armenia,AM,ARM,2957728,Europe,814.61175605
16/11/2020,16,11,2020,549,25,Armenia,AM,ARM,2957728,Europe,826.2423049
15/11/2020,15,11,2020,1482,25,Armenia,AM,ARM,2957728,Europe,848.04958401
14/11/2020,14,11,2020,1472,41,Armenia,AM,ARM,2957728,Europe,880.47311991
13/11/2020,13,11,2020,1703,29,Armenia,AM,ARM,2957728,Europe,911.20616906
12/11/2020,12,11,2020,1993,32,Armenia,AM,ARM,2957728,Europe,934.70393491
11/11/2020,11,11,2020,2000,27,Armenia,AM,ARM,2957728,Europe,947.88973158
10/11/2020,10,11,2020,1221,29,Armenia,AM,ARM,2957728,Europe,956.03787772
09/11/2020,9,11,2020,1042,21,Armenia,AM,ARM,2957728,Europe,968.8517673
08/11/2020,8,11,2020,2175,26,Armenia,AM,ARM,2957728,Europe,966.51889558
07/11/2020,7,11,2020,2476,27,Armenia,AM,ARM,2957728,Europe,1046.0393924
06/11/2020,6,11,2020,2210,30,Armenia,AM,ARM,2957728,Europe,1045.97177293
05/11/2020,5,11,2020,2413,28,Armenia,AM,ARM,2957728,Europe,1049.21750749
04/11/2020,4,11,2020,2374,35,Armenia,AM,ARM,2957728,Europe,1029.70929037
03/11/2020,3,11,2020,1328,22,Armenia,AM,ARM,2957728,Europe,991.16619243
02/11/2020,2,11,2020,1194,28,Armenia,AM,ARM,2957728,Europe,972.16512134
01/11/2020,1,11,2020,2441,22,Armenia,AM,ARM,2957728,Europe,989.06998886
31/10/2020,31,10,2020,2381,41,Armenia,AM,ARM,2957728,Europe,958.60741759
30/10/2020,30,10,2020,2398,28,Armenia,AM,ARM,2957728,Europe,927.63770029
29/10/2020,29,10,2020,2383,29,Armenia,AM,ARM,2957728,Europe,892.9151024
28/10/2020,28,10,2020,2241,21,Armenia,AM,ARM,2957728,Europe,812.3465038
27/10/2020,27,10,2020,1600,26,Armenia,AM,ARM,2957728,Europe,772.34958725
26/10/2020,26,10,2020,973,16,Armenia,AM,ARM,2957728,Europe,755.95186576
25/10/2020,25,10,2020,4527,35,Armenia,AM,ARM,2957728,Europe,747.22895412
24/10/2020,24,10,2020,2474,14,Armenia,AM,ARM,2957728,Europe,616.11480163
23/10/2020,23,10,2020,2306,10,Armenia,AM,ARM,2957728,Europe,553.22869446
22/10/2020,22,10,2020,1836,20,Armenia,AM,ARM,2957728,Europe,499.53883521
21/10/2020,21,10,2020,1234,10,Armenia,AM,ARM,2957728,Europe,460.18430363
20/10/2020,20,10,2020,766,10,Armenia,AM,ARM,2957728,Europe,432.18984301
19/10/2020,19,10,2020,1694,14,Armenia,AM,ARM,2957728,Europe,412.41114802
18/10/2020,18,10,2020,1540,11,Armenia,AM,ARM,2957728,Europe,374.44281557
17/10/2020,17,10,2020,1465,10,Armenia,AM,ARM,2957728,Europe,340.73450973
16/10/2020,16,10,2020,1371,7,Armenia,AM,ARM,2957728,Europe,309.19002694
15/10/2020,15,10,2020,0,0,Armenia,AM,ARM,2957728,Europe,279.4374601
14/10/2020,14,10,2020,1058,7,Armenia,AM,ARM,2957728,Europe,294.92231875
13/10/2020,13,10,2020,1115,12,Armenia,AM,ARM,2957728,Europe,270.20740244
12/10/2020,12,10,2020,715,4,Armenia,AM,ARM,2957728,Europe,238.39244177
11/10/2020,11,10,2020,649,6,Armenia,AM,ARM,2957728,Europe,225.30807431
10/10/2020,10,10,2020,614,5,Armenia,AM,ARM,2957728,Europe,217.8699326
09/10/2020,9,10,2020,718,10,Armenia,AM,ARM,2957728,Europe,210.36417142
08/10/2020,8,10,2020,672,5,Armenia,AM,ARM,2957728,Europe,198.73362256
07/10/2020,7,10,2020,406,6,Armenia,AM,ARM,2957728,Europe,183.11352498
06/10/2020,6,10,2020,181,7,Armenia,AM,ARM,2957728,Europe,173.27489208
05/10/2020,5,10,2020,571,5,Armenia,AM,ARM,2957728,Europe,171.24630798
04/10/2020,4,10,2020,543,6,Armenia,AM,ARM,2957728,Europe,161.30624588
03/10/2020,3,10,2020,532,3,Armenia,AM,ARM,2957728,Europe,151.1971351
02/10/2020,2,10,2020,491,4,Armenia,AM,ARM,2957728,Europe,141.29088273
01/10/2020,1,10,2020,458,1,Armenia,AM,ARM,2957728,Europe,134.66417466
30/09/2020,30,9,2020,327,1,Armenia,AM,ARM,2957728,Europe,127.86841792
29/09/2020,29,9,2020,174,6,Armenia,AM,ARM,2957728,Europe,121.88409482
28/09/2020,28,9,2020,328,3,Armenia,AM,ARM,2957728,Europe,119.61884257
27/09/2020,27,9,2020,429,1,Armenia,AM,ARM,2957728,Europe,114.85166993
26/09/2020,26,9,2020,392,2,Armenia,AM,ARM,2957728,Europe,106.16256803
25/09/2020,25,9,2020,374,3,Armenia,AM,ARM,2957728,Europe,98.89347499
24/09/2020,24,9,2020,210,4,Armenia,AM,ARM,2957728,Europe,92.13152798
23/09/2020,23,9,2020,115,2,Armenia,AM,ARM,2957728,Europe,91.7596209
22/09/2020,22,9,2020,121,6,Armenia,AM,ARM,2957728,Europe,91.52295275
21/09/2020,21,9,2020,277,2,Armenia,AM,ARM,2957728,Europe,89.52817839
20/09/2020,20,9,2020,244,2,Armenia,AM,ARM,2957728,Europe,84.69338627
19/09/2020,19,9,2020,239,1,Armenia,AM,ARM,2957728,Europe,82.80004111
18/09/2020,18,9,2020,295,2,Armenia,AM,ARM,2957728,Europe,81.1433641
17/09/2020,17,9,2020,257,3,Armenia,AM,ARM,2957728,Europe,77.79620033
16/09/2020,16,9,2020,150,1,Armenia,AM,ARM,2957728,Europe,75.76761622
15/09/2020,15,9,2020,107,3,Armenia,AM,ARM,2957728,Europe,73.97570027
14/09/2020,14,9,2020,187,5,Armenia,AM,ARM,2957728,Europe,71.4061604
13/09/2020,13,9,2020,172,2,Armenia,AM,ARM,2957728,Europe,69.2761471
12/09/2020,12,9,2020,177,3,Armenia,AM,ARM,2957728,Europe,69.3775763
11/09/2020,11,9,2020,174,1,Armenia,AM,ARM,2957728,Europe,69.51281524
10/09/2020,10,9,2020,199,2,Armenia,AM,ARM,2957728,Europe,70.49329756
09/09/2020,9,9,2020,108,3,Armenia,AM,ARM,2957728,Europe,68.19423558
08/09/2020,8,9,2020,62,3,Armenia,AM,ARM,2957728,Europe,68.29566478
07/09/2020,7,9,2020,134,2,Armenia,AM,ARM,2957728,Europe,67.31518246
06/09/2020,6,9,2020,188,4,Armenia,AM,ARM,2957728,Europe,68.73519134
05/09/2020,5,9,2020,190,4,Armenia,AM,ARM,2957728,Europe,67.07851432
04/09/2020,4,9,2020,196,3,Armenia,AM,ARM,2957728,Europe,65.9966028
03/09/2020,3,9,2020,197,3,Armenia,AM,ARM,2957728,Europe,68.26185505
02/09/2020,2,9,2020,97,2,Armenia,AM,ARM,2957728,Europe,68.7013816
01/09/2020,1,9,2020,31,2,Armenia,AM,ARM,2957728,Europe,70.32424888
31/08/2020,31,8,2020,124,5,Armenia,AM,ARM,2957728,Europe,70.56091703
30/08/2020,30,8,2020,175,3,Armenia,AM,ARM,2957728,Europe,72.04854537
29/08/2020,29,8,2020,181,5,Armenia,AM,ARM,2957728,Europe,72.75854981
28/08/2020,28,8,2020,203,3,Armenia,AM,ARM,2957728,Europe,75.97047463
27/08/2020,27,8,2020,131,3,Armenia,AM,ARM,2957728,Europe,76.84952775
26/08/2020,26,8,2020,111,4,Armenia,AM,ARM,2957728,Europe,79.2162092
25/08/2020,25,8,2020,33,2,Armenia,AM,ARM,2957728,Europe,80.87288622
24/08/2020,24,8,2020,176,2,Armenia,AM,ARM,2957728,Europe,80.53478886
23/08/2020,23,8,2020,139,8,Armenia,AM,ARM,2957728,Europe,82.19146588
22/08/2020,22,8,2020,158,6,Armenia,AM,ARM,2957728,Europe,87.63483322
21/08/2020,21,8,2020,263,3,Armenia,AM,ARM,2957728,Europe,84.5243376
20/08/2020,20,8,2020,210,1,Armenia,AM,ARM,2957728,Europe,83.51004555
19/08/2020,19,8,2020,145,8,Armenia,AM,ARM,2957728,Europe,86.14720488
18/08/2020,18,8,2020,38,6,Armenia,AM,ARM,2957728,Europe,87.87150137
17/08/2020,17,8,2020,168,1,Armenia,AM,ARM,2957728,Europe,86.58673144
16/08/2020,16,8,2020,196,3,Armenia,AM,ARM,2957728,Europe,82.66480217
15/08/2020,15,8,2020,276,5,Armenia,AM,ARM,2957728,Europe,83.10432873
14/08/2020,14,8,2020,229,3,Armenia,AM,ARM,2957728,Europe,83.61147475
13/08/2020,13,8,2020,201,3,Armenia,AM,ARM,2957728,Europe,87.83769163
12/08/2020,12,8,2020,160,7,Armenia,AM,ARM,2957728,Europe,89.79865627
11/08/2020,11,8,2020,23,5,Armenia,AM,ARM,2957728,Europe,94.80249705
10/08/2020,10,8,2020,225,6,Armenia,AM,ARM,2957728,Europe,102.10539982
09/08/2020,9,8,2020,300,8,Armenia,AM,ARM,2957728,Europe,96.96632009
08/08/2020,8,8,2020,66,5,Armenia,AM,ARM,2957728,Europe,97.67632453
07/08/2020,7,8,2020,233,2,Armenia,AM,ARM,2957728,Europe,108.39401054
06/08/2020,6,8,2020,288,2,Armenia,AM,ARM,2957728,Europe,115.76453278
05/08/2020,5,8,2020,196,6,Armenia,AM,ARM,2957728,Europe,121.88409482
04/08/2020,4,8,2020,0,0,Armenia,AM,ARM,2957728,Europe,130.09986043
03/08/2020,3,8,2020,52,8,Armenia,AM,ARM,2957728,Europe,139.3299181
02/08/2020,2,8,2020,209,5,Armenia,AM,ARM,2957728,Europe,141.08802432
01/08/2020,1,8,2020,291,11,Armenia,AM,ARM,2957728,Europe,148.05282974
31/07/2020,31,7,2020,354,10,Armenia,AM,ARM,2957728,Europe,153.8004847
30/07/2020,30,7,2020,259,5,Armenia,AM,ARM,2957728,Europe,156.77574138
29/07/2020,29,7,2020,308,4,Armenia,AM,ARM,2957728,Europe,166.74961322
28/07/2020,28,7,2020,239,8,Armenia,AM,ARM,2957728,Europe,173.74822837
27/07/2020,27,7,2020,73,6,Armenia,AM,ARM,2957728,Europe,177.12920187
26/07/2020,26,7,2020,321,5,Armenia,AM,ARM,2957728,Europe,180.81446299
25/07/2020,25,7,2020,383,8,Armenia,AM,ARM,2957728,Europe,189.46975516
24/07/2020,24,7,2020,451,4,Armenia,AM,ARM,2957728,Europe,193.05358708
23/07/2020,23,7,2020,469,10,Armenia,AM,ARM,2957728,Europe,196.63741899
22/07/2020,22,7,2020,439,16,Armenia,AM,ARM,2957728,Europe,198.56457389
21/07/2020,21,7,2020,273,12,Armenia,AM,ARM,2957728,Europe,201.81030845
20/07/2020,20,7,2020,104,9,Armenia,AM,ARM,2957728,Europe,204.37984832
19/07/2020,19,7,2020,415,10,Armenia,AM,ARM,2957728,Europe,212.02084844
18/07/2020,18,7,2020,461,11,Armenia,AM,ARM,2957728,Europe,221.85948133
17/07/2020,17,7,2020,442,13,Armenia,AM,ARM,2957728,Europe,225.8828398
16/07/2020,16,7,2020,554,15,Armenia,AM,ARM,2957728,Europe,233.32098151
15/07/2020,15,7,2020,515,11,Armenia,AM,ARM,2957728,Europe,234.63956118
14/07/2020,14,7,2020,339,8,Armenia,AM,ARM,2957728,Europe,234.91003906
13/07/2020,13,7,2020,182,8,Armenia,AM,ARM,2957728,Europe,237.47957892
12/07/2020,12,7,2020,577,6,Armenia,AM,ARM,2957728,Europe,247.62249943
11/07/2020,11,7,2020,489,13,Armenia,AM,ARM,2957728,Europe,252.9982473
10/07/2020,10,7,2020,557,11,Armenia,AM,ARM,2957728,Europe,258.84733147
09/07/2020,9,7,2020,526,14,Armenia,AM,ARM,2957728,Europe,265.67689794
08/07/2020,8,7,2020,535,18,Armenia,AM,ARM,2957728,Europe,273.96028303
07/07/2020,7,7,2020,349,12,Armenia,AM,ARM,2957728,Europe,279.9107964
06/07/2020,6,7,2020,330,7,Armenia,AM,ARM,2957728,Europe,282.24366811
05/07/2020,5,7,2020,706,7,Armenia,AM,ARM,2957728,Europe,281.90557076
04/07/2020,4,7,2020,580,8,Armenia,AM,ARM,2957728,Europe,276.96934945
03/07/2020,3,7,2020,662,10,Armenia,AM,ARM,2957728,Europe,275.98886713
02/07/2020,2,7,2020,593,6,Armenia,AM,ARM,2957728,Europe,269.12549092
01/07/2020,1,7,2020,523,10,Armenia,AM,ARM,2957728,Europe,271.55979184
30/06/2020,30,6,2020,415,10,Armenia,AM,ARM,2957728,Europe,272.26979628
29/06/2020,29,6,2020,482,7,Armenia,AM,ARM,2957728,Europe,272.60789363
28/06/2020,28,6,2020,736,6,Armenia,AM,ARM,2957728,Europe,269.73406615
27/06/2020,27,6,2020,662,10,Armenia,AM,ARM,2957728,Europe,267.26595549
26/06/2020,26,6,2020,759,13,Armenia,AM,ARM,2957728,Europe,269.32834933
25/06/2020,25,6,2020,771,11,Armenia,AM,ARM,2957728,Europe,264.35831828
24/06/2020,24,6,2020,711,14,Armenia,AM,ARM,2957728,Europe,257.42732259
23/06/2020,23,6,2020,418,12,Armenia,AM,ARM,2957728,Europe,247.85916758
22/06/2020,22,6,2020,320,10,Armenia,AM,ARM,2957728,Europe,245.56010559
21/06/2020,21,6,2020,560,18,Armenia,AM,ARM,2957728,Europe,241.33388871
20/06/2020,20,6,2020,551,13,Armenia,AM,ARM,2957728,Europe,248.29869413
19/06/2020,19,6,2020,459,10,Armenia,AM,ARM,2957728,Europe,248.16345519
18/06/2020,18,6,2020,665,7,Armenia,AM,ARM,2957728,Europe,252.79538889
17/06/2020,17,6,2020,544,9,Armenia,AM,ARM,2957728,Europe,253.87730041
16/06/2020,16,6,2020,425,8,Armenia,AM,ARM,2957728,Europe,252.8968181
15/06/2020,15,6,2020,397,16,Armenia,AM,ARM,2957728,Europe,256.00731372
14/06/2020,14,6,2020,663,5,Armenia,AM,ARM,2957728,Europe,249.68489327
13/06/2020,13,6,2020,723,6,Armenia,AM,ARM,2957728,Europe,239.27149488
12/06/2020,12,6,2020,612,13,Armenia,AM,ARM,2957728,Europe,223.31329994
11/06/2020,11,6,2020,566,18,Armenia,AM,ARM,2957728,Europe,218.17422021
10/06/2020,10,6,2020,428,10,Armenia,AM,ARM,2957728,Europe,213.98181307
09/06/2020,9,6,2020,350,6,Armenia,AM,ARM,2957728,Europe,212.08846791
08/06/2020,8,6,2020,195,11,Armenia,AM,ARM,2957728,Europe,210.02607407
07/06/2020,7,6,2020,766,10,Armenia,AM,ARM,2957728,Europe,218.71517597
06/06/2020,6,6,2020,547,7,Armenia,AM,ARM,2957728,Europe,204.95461381
05/06/2020,5,6,2020,596,7,Armenia,AM,ARM,2957728,Europe,199.10552965
04/06/2020,4,6,2020,697,6,Armenia,AM,ARM,2957728,Europe,189.84166225
03/06/2020,3,6,2020,515,12,Armenia,AM,ARM,2957728,Europe,177.60253816
02/06/2020,2,6,2020,517,19,Armenia,AM,ARM,2957728,Europe,167.96676368
01/06/2020,1,6,2020,210,8,Armenia,AM,ARM,2957728,Europe,157.8576529
31/05/2020,31,5,2020,355,4,Armenia,AM,ARM,2957728,Europe,162.62482554
30/05/2020,30,5,2020,251,7,Armenia,AM,ARM,2957728,Europe,157.01240953
29/05/2020,29,5,2020,460,7,Armenia,AM,ARM,2957728,Europe,156.6066927
28/05/2020,28,5,2020,442,15,Armenia,AM,ARM,2957728,Europe,147.27520583
27/05/2020,27,5,2020,372,7,Armenia,AM,ARM,2957728,Europe,137.13228532
26/05/2020,26,5,2020,289,4,Armenia,AM,ARM,2957728,Europe,130.64081619
25/05/2020,25,5,2020,452,6,Armenia,AM,ARM,2957728,Europe,125.80602408
24/05/2020,24,5,2020,359,4,Armenia,AM,ARM,2957728,Europe,113.19499291
23/05/2020,23,5,2020,374,3,Armenia,AM,ARM,2957728,Europe,105.72304147
22/05/2020,22,5,2020,322,4,Armenia,AM,ARM,2957728,Europe,98.01442188
21/05/2020,21,5,2020,335,3,Armenia,AM,ARM,2957728,Europe,92.03009878
20/05/2020,20,5,2020,230,3,Armenia,AM,ARM,2957728,Europe,84.15243051
19/05/2020,19,5,2020,218,3,Armenia,AM,ARM,2957728,Europe,81.88717827
18/05/2020,18,5,2020,351,1,Armenia,AM,ARM,2957728,Europe,78.30334635
17/05/2020,17,5,2020,189,5,Armenia,AM,ARM,2957728,Europe,70.52710729
16/05/2020,16,5,2020,239,3,Armenia,AM,ARM,2957728,Europe,67.95756743
15/05/2020,15,5,2020,184,3,Armenia,AM,ARM,2957728,Europe,64.10325764
14/05/2020,14,5,2020,142,1,Armenia,AM,ARM,2957728,Europe,60.65466466
13/05/2020,13,5,2020,180,1,Armenia,AM,ARM,2957728,Europe,60.38418678
12/05/2020,12,5,2020,146,1,Armenia,AM,ARM,2957728,Europe,56.49606725
11/05/2020,11,5,2020,79,1,Armenia,AM,ARM,2957728,Europe,53.5546203
10/05/2020,10,5,2020,138,1,Armenia,AM,ARM,2957728,Europe,52.97985481
09/05/2020,9,5,2020,146,1,Armenia,AM,ARM,2957728,Europe,50.64698309
08/05/2020,8,5,2020,145,1,Armenia,AM,ARM,2957728,Europe,48.44935031
07/05/2020,7,5,2020,102,2,Armenia,AM,ARM,2957728,Europe,46.01504939
06/05/2020,6,5,2020,163,0,Armenia,AM,ARM,2957728,Europe,44.25694317
05/05/2020,5,5,2020,112,1,Armenia,AM,ARM,2957728,Europe,41.18025728
04/05/2020,4,5,2020,121,4,Armenia,AM,ARM,2957728,Europe,39.48977053
03/05/2020,3,5,2020,113,2,Armenia,AM,ARM,2957728,Europe,37.02165987
02/05/2020,2,5,2020,125,0,Armenia,AM,ARM,2957728,Europe,34.65497842
01/05/2020,1,5,2020,82,1,Armenia,AM,ARM,2957728,Europe,32.01781908
30/04/2020,30,4,2020,134,2,Armenia,AM,ARM,2957728,Europe,30.66542968
29/04/2020,29,4,2020,65,0,Armenia,AM,ARM,2957728,Europe,27.75779247
28/04/2020,28,4,2020,59,1,Armenia,AM,ARM,2957728,Europe,27.04778803
27/04/2020,27,4,2020,62,1,Armenia,AM,ARM,2957728,Europe,25.99968625
26/04/2020,26,4,2020,69,0,Armenia,AM,ARM,2957728,Europe,24.78253578
25/04/2020,25,4,2020,81,1,Armenia,AM,ARM,2957728,Europe,24.00491188
24/04/2020,24,4,2020,73,3,Armenia,AM,ARM,2957728,Europe,22.28061539
23/04/2020,23,4,2020,50,0,Armenia,AM,ARM,2957728,Europe,20.35346049
22/04/2020,22,4,2020,72,0,Armenia,AM,ARM,2957728,Europe,20.01536314
21/04/2020,21,4,2020,62,2,Armenia,AM,ARM,2957728,Europe,18.5277348
20/04/2020,20,4,2020,48,2,Armenia,AM,ARM,2957728,Europe,17.10772593
19/04/2020,19,4,2020,43,0,Armenia,AM,ARM,2957728,Europe,15.85676573
18/04/2020,18,4,2020,47,1,Armenia,AM,ARM,2957728,Europe,16.16105335
17/04/2020,17,4,2020,42,1,Armenia,AM,ARM,2957728,Europe,15.72152679
16/04/2020,16,4,2020,48,1,Armenia,AM,ARM,2957728,Europe,16.76962858
15/04/2020,15,4,2020,44,1,Armenia,AM,ARM,2957728,Europe,18.25725692
14/04/2020,14,4,2020,28,2,Armenia,AM,ARM,2957728,Europe,18.08820825
13/04/2020,13,4,2020,26,1,Armenia,AM,ARM,2957728,Europe,18.83202242
12/04/2020,12,4,2020,46,0,Armenia,AM,ARM,2957728,Europe,19.91393394
11/04/2020,11,4,2020,30,2,Armenia,AM,ARM,2957728,Europe,20.11679235
10/04/2020,10,4,2020,16,1,Armenia,AM,ARM,2957728,Europe,20.5563189
09/04/2020,9,4,2020,40,1,Armenia,AM,ARM,2957728,Europe,21.33394281
08/04/2020,8,4,2020,28,1,Armenia,AM,ARM,2957728,Europe,20.82679678
07/04/2020,7,4,2020,20,0,Armenia,AM,ARM,2957728,Europe,20.89441625
06/04/2020,6,4,2020,11,1,Armenia,AM,ARM,2957728,Europe,21.60442069
05/04/2020,5,4,2020,52,0,Armenia,AM,ARM,2957728,Europe,21.36775255
04/04/2020,4,4,2020,34,0,Armenia,AM,ARM,2957728,Europe,20.62393837
03/04/2020,3,4,2020,73,3,Armenia,AM,ARM,2957728,Europe,20.28584102
02/04/2020,2,4,2020,92,1,Armenia,AM,ARM,2957728,Europe,18.69678348
01/04/2020,1,4,2020,39,0,Armenia,AM,ARM,2957728,Europe,16.66819937
31/03/2020,31,3,2020,50,0,Armenia,AM,ARM,2957728,Europe,16.46534096
30/03/2020,30,3,2020,58,2,Armenia,AM,ARM,2957728,Europe,15.34961971
29/03/2020,29,3,2020,52,0,Armenia,AM,ARM,2957728,Europe,13.65913296
28/03/2020,28,3,2020,43,0,Armenia,AM,ARM,2957728,Europe,12.13769488
27/03/2020,27,3,2020,39,1,Armenia,AM,ARM,2957728,Europe,10.92054442
26/03/2020,26,3,2020,25,0,Armenia,AM,ARM,2957728,Europe,9.66958422
25/03/2020,25,3,2020,30,0,Armenia,AM,ARM,2957728,Europe,8.92577005
24/03/2020,24,3,2020,41,0,Armenia,AM,ARM,2957728,Europe,7.911478
23/03/2020,23,3,2020,4,0,Armenia,AM,ARM,2957728,Europe,6.5590886
22/03/2020,22,3,2020,30,0,Armenia,AM,ARM,2957728,Europe,6.42384966
21/03/2020,21,3,2020,24,0,Armenia,AM,ARM,2957728,Europe,5.40955761
20/03/2020,20,3,2020,26,0,Armenia,AM,ARM,2957728,Europe,4.59812397
19/03/2020,19,3,2020,32,0,Armenia,AM,ARM,2957728,Europe,3.71907085
18/03/2020,18,3,2020,33,0,Armenia,AM,ARM,2957728,Europe,2.63715933
17/03/2020,17,3,2020,17,0,Armenia,AM,ARM,2957728,Europe,1.52143808
16/03/2020,16,3,2020,8,0,Armenia,AM,ARM,2957728,Europe,0.94667258
15/03/2020,15,3,2020,7,0,Armenia,AM,ARM,2957728,Europe,0.6761947
14/03/2020,14,3,2020,7,0,Armenia,AM,ARM,2957728,Europe,0.43952656
13/03/2020,13,3,2020,2,0,Armenia,AM,ARM,2957728,Europe,0.20285841
12/03/2020,12,3,2020,3,0,Armenia,AM,ARM,2957728,Europe,0.13523894
02/03/2020,2,3,2020,0,0,Armenia,AM,ARM,2957728,Europe,0.03380974
01/03/2020,1,3,2020,1,0,Armenia,AM,ARM,2957728,Europe,0.03380974
29/02/2020,29,2,2020,0,0,Armenia,AM,ARM,2957728,Europe,0
28/02/2020,28,2,2020,0,0,Armenia,AM,ARM,2957728,Europe,0
27/02/2020,27,2,2020,0,0,Armenia,AM,ARM,2957728,Europe,0
26/02/2020,26,2,2020,0,0,Armenia,AM,ARM,2957728,Europe,0
25/02/2020,25,2,2020,0,0,Armenia,AM,ARM,2957728,Europe,0
24/02/2020,24,2,2020,0,0,Armenia,AM,ARM,2957728,Europe,0
23/02/2020,23,2,2020,0,0,Armenia,AM,ARM,2957728,Europe,0
22/02/2020,22,2,2020,0,0,Armenia,AM,ARM,2957728,Europe,0
21/02/2020,21,2,2020,0,0,Armenia,AM,ARM,2957728,Europe,0
20/02/2020,20,2,2020,0,0,Armenia,AM,ARM,2957728,Europe,0
19/02/2020,19,2,2020,0,0,Armenia,AM,ARM,2957728,Europe,0
